country,land_conversion,factor_name,factor_value
Italy,wetland_remaining_wetland,litter,0
Italy,wetland_remaining_wetland,mineral_soil,0
Italy,wetland_remaining_wetland,organic_soil,0
Italy,settlement_remaining_settlement,aboveground_biomass,0
Italy,settlement_remaining_settlement,belowground_biomass,0
Italy,settlement_remaining_settlement,dead_wood,0
Italy,settlement_remaining_settlement,litter,0
Italy,settlement_remaining_settlement,mineral_soil,0
Italy,settlement_remaining_settlement,organic_soil,0
Latvia,cropland_to_forestland,aboveground_biomass,0.296741169
Latvia,cropland_to_forestland,belowground_biomass,0
Latvia,cropland_to_forestland,dead_wood,0.08503818
Latvia,cropland_to_forestland,litter,0.080909603
Latvia,cropland_to_forestland,mineral_soil,0
Latvia,cropland_to_forestland,organic_soil,-0.520001533
Latvia,grassland_to_forestland,aboveground_biomass,0.296741159
Latvia,grassland_to_forestland,belowground_biomass,0
Latvia,grassland_to_forestland,dead_wood,0.085038184
Latvia,grassland_to_forestland,litter,0.080909617
Latvia,grassland_to_forestland,mineral_soil,0
Latvia,grassland_to_forestland,organic_soil,-0.519999566
Latvia,wetland_to_forestland,aboveground_biomass,0.296741147
Latvia,wetland_to_forestland,belowground_biomass,0
Latvia,wetland_to_forestland,dead_wood,0.085038162
Latvia,wetland_to_forestland,litter,0.080909648
Latvia,wetland_to_forestland,mineral_soil,0
Latvia,wetland_to_forestland,organic_soil,-0.520004465
Latvia,settlement_to_forestland,aboveground_biomass,0.296741169
Latvia,settlement_to_forestland,belowground_biomass,0
Latvia,settlement_to_forestland,dead_wood,0.085038161
Latvia,settlement_to_forestland,litter,0.080909602
Latvia,settlement_to_forestland,mineral_soil,0
Latvia,settlement_to_forestland,organic_soil,0
Latvia,otherland_to_forestland,aboveground_biomass,0
Latvia,otherland_to_forestland,belowground_biomass,0
Latvia,otherland_to_forestland,dead_wood,0
Latvia,otherland_to_forestland,litter,0
Latvia,otherland_to_forestland,mineral_soil,0
Latvia,otherland_to_forestland,organic_soil,0
Latvia,forestland_to_cropland,aboveground_biomass,-64.06
Latvia,forestland_to_cropland,belowground_biomass,-20.5
Latvia,forestland_to_cropland,dead_wood,-2.368426494
Latvia,forestland_to_cropland,litter,0
Latvia,forestland_to_cropland,mineral_soil,-0.163453597
Latvia,forestland_to_cropland,organic_soil,-4.800000396
Latvia,grassland_to_cropland,aboveground_biomass,0
Latvia,grassland_to_cropland,belowground_biomass,0
Latvia,grassland_to_cropland,dead_wood,0
Latvia,grassland_to_cropland,litter,0
Latvia,grassland_to_cropland,mineral_soil,0
Latvia,grassland_to_cropland,organic_soil,-4.800000148
Latvia,wetland_to_cropland,aboveground_biomass,0
Latvia,wetland_to_cropland,belowground_biomass,0
Latvia,wetland_to_cropland,dead_wood,0
Latvia,wetland_to_cropland,litter,0
Latvia,wetland_to_cropland,mineral_soil,0
Latvia,wetland_to_cropland,organic_soil,-4.799999185
Latvia,settlement_to_cropland,aboveground_biomass,0
Latvia,settlement_to_cropland,belowground_biomass,0
Latvia,settlement_to_cropland,dead_wood,0
Latvia,settlement_to_cropland,litter,0
Latvia,settlement_to_cropland,mineral_soil,0
Latvia,settlement_to_cropland,organic_soil,0
Latvia,otherland_to_cropland,aboveground_biomass,0
Latvia,otherland_to_cropland,belowground_biomass,0
Latvia,otherland_to_cropland,dead_wood,0
Latvia,otherland_to_cropland,litter,0
Latvia,otherland_to_cropland,mineral_soil,0
Latvia,otherland_to_cropland,organic_soil,0
Latvia,forestland_to_grassland,aboveground_biomass,-64.06
Latvia,forestland_to_grassland,belowground_biomass,-20.5
Latvia,forestland_to_grassland,dead_wood,-0.395604839
Latvia,forestland_to_grassland,litter,0
Latvia,forestland_to_grassland,mineral_soil,0
Latvia,forestland_to_grassland,organic_soil,-4.400000023
Latvia,cropland_to_grassland,aboveground_biomass,0
Latvia,cropland_to_grassland,belowground_biomass,0
Latvia,cropland_to_grassland,dead_wood,0
Latvia,cropland_to_grassland,litter,0
Latvia,cropland_to_grassland,mineral_soil,0
Latvia,cropland_to_grassland,organic_soil,-4.347714033
Latvia,wetland_to_grassland,aboveground_biomass,0.204457259
Latvia,wetland_to_grassland,belowground_biomass,0
Latvia,wetland_to_grassland,dead_wood,0
Latvia,wetland_to_grassland,litter,0
Latvia,wetland_to_grassland,mineral_soil,0
Latvia,wetland_to_grassland,organic_soil,4.40000011
Latvia,settlement_to_grassland,aboveground_biomass,0
Latvia,settlement_to_grassland,belowground_biomass,0
Latvia,settlement_to_grassland,dead_wood,0
Latvia,settlement_to_grassland,litter,0
Latvia,settlement_to_grassland,mineral_soil,0
Latvia,settlement_to_grassland,organic_soil,0
Latvia,otherland_to_grassland,aboveground_biomass,0
Latvia,otherland_to_grassland,belowground_biomass,0
Latvia,otherland_to_grassland,dead_wood,0
Latvia,otherland_to_grassland,litter,0
Latvia,otherland_to_grassland,mineral_soil,0
Latvia,otherland_to_grassland,organic_soil,0
Latvia,land_to_peat_extraction,aboveground_biomass,0
Latvia,land_to_peat_extraction,belowground_biomass,0
Latvia,land_to_peat_extraction,dead_wood,0
Latvia,land_to_peat_extraction,litter,0
Latvia,land_to_peat_extraction,mineral_soil,0
Latvia,land_to_peat_extraction,organic_soil,0
Latvia,peatland_restoration,aboveground_biomass,0
Latvia,peatland_restoration,belowground_biomass,0
Latvia,peatland_restoration,dead_wood,0
Latvia,peatland_restoration,litter,0
Latvia,peatland_restoration,mineral_soil,0
Latvia,peatland_restoration,organic_soil,0
Latvia,forestland_to_wetland,aboveground_biomass,0
Latvia,forestland_to_wetland,belowground_biomass,0
Latvia,forestland_to_wetland,dead_wood,0
Latvia,forestland_to_wetland,litter,0
Latvia,forestland_to_wetland,mineral_soil,0
Latvia,forestland_to_wetland,organic_soil,0
Latvia,cropland_to_wetland,aboveground_biomass,0
Latvia,cropland_to_wetland,belowground_biomass,0
Latvia,cropland_to_wetland,dead_wood,0
Latvia,cropland_to_wetland,litter,0
Latvia,cropland_to_wetland,mineral_soil,0
Latvia,cropland_to_wetland,organic_soil,0
Latvia,grassland_to_wetland,aboveground_biomass,0
Latvia,grassland_to_wetland,belowground_biomass,0
Latvia,grassland_to_wetland,dead_wood,0
Latvia,grassland_to_wetland,litter,0
Latvia,grassland_to_wetland,mineral_soil,0
Latvia,grassland_to_wetland,organic_soil,0
Latvia,forestland_to_settlement,aboveground_biomass,-64.06
Latvia,forestland_to_settlement,belowground_biomass,-20.5
Latvia,forestland_to_settlement,dead_wood,-2.282151644
Latvia,forestland_to_settlement,litter,0
Latvia,forestland_to_settlement,mineral_soil,-0.826190667
Latvia,forestland_to_settlement,organic_soil,-7.899999924
Latvia,cropland_to_settlement,aboveground_biomass,-0.358973976
Latvia,cropland_to_settlement,belowground_biomass,0
Latvia,cropland_to_settlement,dead_wood,0
Latvia,cropland_to_settlement,litter,0
Latvia,cropland_to_settlement,mineral_soil,-0.856000012
Latvia,cropland_to_settlement,organic_soil,-7.900004609
Latvia,grassland_to_settlement,aboveground_biomass,-0.78119572
Latvia,grassland_to_settlement,belowground_biomass,0
Latvia,grassland_to_settlement,dead_wood,0
Latvia,grassland_to_settlement,litter,0
Latvia,grassland_to_settlement,mineral_soil,-0.856000015
Latvia,grassland_to_settlement,organic_soil,-7.9
Latvia,wetland_to_settlement,aboveground_biomass,0
Latvia,wetland_to_settlement,belowground_biomass,0
Latvia,wetland_to_settlement,dead_wood,0
Latvia,wetland_to_settlement,litter,0
Latvia,wetland_to_settlement,mineral_soil,0
Latvia,wetland_to_settlement,organic_soil,-7.9000017
Latvia,otherland_to_settlement,aboveground_biomass,0
Latvia,otherland_to_settlement,belowground_biomass,0
Latvia,otherland_to_settlement,dead_wood,0
Latvia,otherland_to_settlement,litter,0
Latvia,otherland_to_settlement,mineral_soil,0
Latvia,otherland_to_settlement,organic_soil,0
Latvia,forestland_to_otherland,aboveground_biomass,-64.06
Latvia,forestland_to_otherland,belowground_biomass,-20.5
Latvia,forestland_to_otherland,dead_wood,0
Latvia,forestland_to_otherland,litter,0
Latvia,forestland_to_otherland,mineral_soil,0
Latvia,forestland_to_otherland,organic_soil,0
Latvia,cropland_to_otherland,aboveground_biomass,0
Latvia,cropland_to_otherland,belowground_biomass,0
Latvia,cropland_to_otherland,dead_wood,0
Latvia,cropland_to_otherland,litter,0
Latvia,cropland_to_otherland,mineral_soil,0
Latvia,cropland_to_otherland,organic_soil,0
Latvia,grassland_to_otherland,aboveground_biomass,0
Latvia,grassland_to_otherland,belowground_biomass,0
Latvia,grassland_to_otherland,dead_wood,0
Latvia,grassland_to_otherland,litter,0
Latvia,grassland_to_otherland,mineral_soil,0
Latvia,grassland_to_otherland,organic_soil,0
Latvia,wetland_to_otherland,aboveground_biomass,0
Latvia,wetland_to_otherland,belowground_biomass,0
Latvia,wetland_to_otherland,dead_wood,0
Latvia,wetland_to_otherland,litter,0
Latvia,wetland_to_otherland,mineral_soil,0
Latvia,wetland_to_otherland,organic_soil,0
Latvia,settlement_to_otherland,aboveground_biomass,0
Latvia,settlement_to_otherland,belowground_biomass,0
Latvia,settlement_to_otherland,dead_wood,0
Latvia,settlement_to_otherland,litter,0
Latvia,settlement_to_otherland,mineral_soil,0
Latvia,settlement_to_otherland,organic_soil,0
Latvia,forestland_remaining_forestland,aboveground_biomass,0.319896797
Latvia,forestland_remaining_forestland,belowground_biomass,0
Latvia,forestland_remaining_forestland,dead_wood,0.16819588
Latvia,forestland_remaining_forestland,litter,0
Latvia,forestland_remaining_forestland,mineral_soil,0
Latvia,forestland_remaining_forestland,organic_soil,-0.52
Latvia,cropland_remaining_cropland,aboveground_biomass,0.001187176
Latvia,cropland_remaining_cropland,belowground_biomass,0
Latvia,cropland_remaining_cropland,dead_wood,-0.000301499
Latvia,cropland_remaining_cropland,litter,0
Latvia,cropland_remaining_cropland,mineral_soil,0
Latvia,cropland_remaining_cropland,organic_soil,-4.800000027
Latvia,grassland_remaining_grassland,aboveground_biomass,0.092245339
Latvia,grassland_remaining_grassland,belowground_biomass,0
Latvia,grassland_remaining_grassland,dead_wood,0.011222824
Latvia,grassland_remaining_grassland,litter,0
Latvia,grassland_remaining_grassland,mineral_soil,0
Latvia,grassland_remaining_grassland,organic_soil,-4.400000046
Latvia,peat_extraction_remaining_peat_extraction,aboveground_biomass,0
Latvia,peat_extraction_remaining_peat_extraction,belowground_biomass,0
Latvia,peat_extraction_remaining_peat_extraction,dead_wood,0
Latvia,peat_extraction_remaining_peat_extraction,litter,0
Latvia,peat_extraction_remaining_peat_extraction,mineral_soil,0
Latvia,peat_extraction_remaining_peat_extraction,organic_soil,-1.213636347
Latvia,wetland_remaining_wetland,aboveground_biomass,0.020514417
Latvia,wetland_remaining_wetland,belowground_biomass,0
Latvia,wetland_remaining_wetland,dead_wood,-0.040733997
Latvia,wetland_remaining_wetland,litter,0
Latvia,wetland_remaining_wetland,mineral_soil,0
Latvia,wetland_remaining_wetland,organic_soil,-0.113120378
Latvia,settlement_remaining_settlement,aboveground_biomass,0.191281687
Latvia,settlement_remaining_settlement,belowground_biomass,0
Latvia,settlement_remaining_settlement,dead_wood,0.025679577
Latvia,settlement_remaining_settlement,litter,0
Latvia,settlement_remaining_settlement,mineral_soil,0
Latvia,settlement_remaining_settlement,organic_soil,-7.900002166
Liechtenstein,cropland_to_forestland,aboveground_biomass,0
Liechtenstein,cropland_to_forestland,belowground_biomass,0
Liechtenstein,cropland_to_forestland,dead_wood,0
Liechtenstein,cropland_to_forestland,litter,0
Liechtenstein,cropland_to_forestland,mineral_soil,0
Liechtenstein,cropland_to_forestland,organic_soil,0
Liechtenstein,grassland_to_forestland,aboveground_biomass,-0.003974505
Liechtenstein,grassland_to_forestland,belowground_biomass,0
Liechtenstein,grassland_to_forestland,dead_wood,0
Liechtenstein,grassland_to_forestland,litter,0
Liechtenstein,grassland_to_forestland,mineral_soil,0
Liechtenstein,grassland_to_forestland,organic_soil,0
Liechtenstein,wetland_to_forestland,aboveground_biomass,-0.189183333
Liechtenstein,wetland_to_forestland,belowground_biomass,0
Liechtenstein,wetland_to_forestland,dead_wood,0
Liechtenstein,wetland_to_forestland,litter,0
Liechtenstein,wetland_to_forestland,mineral_soil,0
Liechtenstein,wetland_to_forestland,organic_soil,0
Liechtenstein,settlement_to_forestland,aboveground_biomass,0.949238462
Liechtenstein,settlement_to_forestland,belowground_biomass,0
Liechtenstein,settlement_to_forestland,dead_wood,0
Liechtenstein,settlement_to_forestland,litter,0
Liechtenstein,settlement_to_forestland,mineral_soil,0
Liechtenstein,settlement_to_forestland,organic_soil,0
Liechtenstein,otherland_to_forestland,aboveground_biomass,0.324291417
Liechtenstein,otherland_to_forestland,belowground_biomass,0
Liechtenstein,otherland_to_forestland,dead_wood,0
Liechtenstein,otherland_to_forestland,litter,0
Liechtenstein,otherland_to_forestland,mineral_soil,0
Liechtenstein,otherland_to_forestland,organic_soil,0
Liechtenstein,forestland_to_cropland,aboveground_biomass,-113.94
Liechtenstein,forestland_to_cropland,belowground_biomass,-21.47
Liechtenstein,forestland_to_cropland,dead_wood,-0.764021538
Liechtenstein,forestland_to_cropland,litter,0
Liechtenstein,forestland_to_cropland,mineral_soil,-0.78239
Liechtenstein,forestland_to_cropland,organic_soil,0
Liechtenstein,grassland_to_cropland,aboveground_biomass,0.044308911
Liechtenstein,grassland_to_cropland,belowground_biomass,0
Liechtenstein,grassland_to_cropland,dead_wood,0
Liechtenstein,grassland_to_cropland,litter,0
Liechtenstein,grassland_to_cropland,mineral_soil,-0.387154322
Liechtenstein,grassland_to_cropland,organic_soil,-9.52
Liechtenstein,wetland_to_cropland,aboveground_biomass,0
Liechtenstein,wetland_to_cropland,belowground_biomass,0
Liechtenstein,wetland_to_cropland,dead_wood,0
Liechtenstein,wetland_to_cropland,litter,0
Liechtenstein,wetland_to_cropland,mineral_soil,0
Liechtenstein,wetland_to_cropland,organic_soil,0
Liechtenstein,settlement_to_cropland,aboveground_biomass,0.244465909
Liechtenstein,settlement_to_cropland,belowground_biomass,0
Liechtenstein,settlement_to_cropland,dead_wood,0
Liechtenstein,settlement_to_cropland,litter,0
Liechtenstein,settlement_to_cropland,mineral_soil,1.030343367
Liechtenstein,settlement_to_cropland,organic_soil,0
Liechtenstein,otherland_to_cropland,aboveground_biomass,0.3405
Liechtenstein,otherland_to_cropland,belowground_biomass,0
Liechtenstein,otherland_to_cropland,dead_wood,0
Liechtenstein,otherland_to_cropland,litter,0
Liechtenstein,otherland_to_cropland,mineral_soil,2.5225
Liechtenstein,otherland_to_cropland,organic_soil,0
Liechtenstein,forestland_to_grassland,aboveground_biomass,-113.94
Liechtenstein,forestland_to_grassland,belowground_biomass,-21.47
Liechtenstein,forestland_to_grassland,dead_wood,-1.311411076
Liechtenstein,forestland_to_grassland,litter,0
Liechtenstein,forestland_to_grassland,mineral_soil,-1.220419623
Liechtenstein,forestland_to_grassland,organic_soil,0
Liechtenstein,cropland_to_grassland,aboveground_biomass,-0.036731676
Liechtenstein,cropland_to_grassland,belowground_biomass,0
Liechtenstein,cropland_to_grassland,dead_wood,0
Liechtenstein,cropland_to_grassland,litter,0
Liechtenstein,cropland_to_grassland,mineral_soil,0.398875828
Liechtenstein,cropland_to_grassland,organic_soil,-9.35597519
Liechtenstein,wetland_to_grassland,aboveground_biomass,-0.013721945
Liechtenstein,wetland_to_grassland,belowground_biomass,0
Liechtenstein,wetland_to_grassland,dead_wood,0
Liechtenstein,wetland_to_grassland,litter,0
Liechtenstein,wetland_to_grassland,mineral_soil,-0.069827629
Liechtenstein,wetland_to_grassland,organic_soil,0
Liechtenstein,settlement_to_grassland,aboveground_biomass,0.214772673
Liechtenstein,settlement_to_grassland,belowground_biomass,0
Liechtenstein,settlement_to_grassland,dead_wood,0
Liechtenstein,settlement_to_grassland,litter,0
Liechtenstein,settlement_to_grassland,mineral_soil,1.741131905
Liechtenstein,settlement_to_grassland,organic_soil,0
Liechtenstein,otherland_to_grassland,aboveground_biomass,0.230564389
Liechtenstein,otherland_to_grassland,belowground_biomass,0
Liechtenstein,otherland_to_grassland,dead_wood,0
Liechtenstein,otherland_to_grassland,litter,0
Liechtenstein,otherland_to_grassland,mineral_soil,1.124984709
Liechtenstein,otherland_to_grassland,organic_soil,0
Liechtenstein,land_to_peat_extraction,aboveground_biomass,0
Liechtenstein,land_to_peat_extraction,belowground_biomass,0
Liechtenstein,land_to_peat_extraction,dead_wood,0
Liechtenstein,land_to_peat_extraction,litter,0
Liechtenstein,land_to_peat_extraction,mineral_soil,0
Liechtenstein,land_to_peat_extraction,organic_soil,0
Liechtenstein,peatland_restoration,aboveground_biomass,0
Liechtenstein,peatland_restoration,belowground_biomass,0
Liechtenstein,peatland_restoration,dead_wood,0
Liechtenstein,peatland_restoration,litter,0
Liechtenstein,peatland_restoration,mineral_soil,0
Liechtenstein,peatland_restoration,organic_soil,0
Liechtenstein,forestland_to_wetland,aboveground_biomass,-5.831484388
Liechtenstein,forestland_to_wetland,belowground_biomass,0
Liechtenstein,forestland_to_wetland,dead_wood,-0.999427321
Liechtenstein,forestland_to_wetland,litter,0
Liechtenstein,forestland_to_wetland,mineral_soil,-1.577562569
Liechtenstein,forestland_to_wetland,organic_soil,0
Liechtenstein,cropland_to_wetland,aboveground_biomass,-0.148411765
Liechtenstein,cropland_to_wetland,belowground_biomass,0
Liechtenstein,cropland_to_wetland,dead_wood,0
Liechtenstein,cropland_to_wetland,litter,0
Liechtenstein,cropland_to_wetland,mineral_soil,-0.710135882
Liechtenstein,cropland_to_wetland,organic_soil,0
Liechtenstein,grassland_to_wetland,aboveground_biomass,-0.226806877
Liechtenstein,grassland_to_wetland,belowground_biomass,0
Liechtenstein,grassland_to_wetland,dead_wood,0
Liechtenstein,grassland_to_wetland,litter,0
Liechtenstein,grassland_to_wetland,mineral_soil,-0.727351178
Liechtenstein,grassland_to_wetland,organic_soil,0
Liechtenstein,forestland_to_settlement,aboveground_biomass,-113.94
Liechtenstein,forestland_to_settlement,belowground_biomass,-21.47
Liechtenstein,forestland_to_settlement,dead_wood,-0.843044101
Liechtenstein,forestland_to_settlement,litter,0
Liechtenstein,forestland_to_settlement,mineral_soil,-1.489878817
Liechtenstein,forestland_to_settlement,organic_soil,0
Liechtenstein,cropland_to_settlement,aboveground_biomass,-0.190829419
Liechtenstein,cropland_to_settlement,belowground_biomass,0
Liechtenstein,cropland_to_settlement,dead_wood,0
Liechtenstein,cropland_to_settlement,litter,0
Liechtenstein,cropland_to_settlement,mineral_soil,-0.87016022
Liechtenstein,cropland_to_settlement,organic_soil,0
Liechtenstein,grassland_to_settlement,aboveground_biomass,-0.233665458
Liechtenstein,grassland_to_settlement,belowground_biomass,0
Liechtenstein,grassland_to_settlement,dead_wood,0
Liechtenstein,grassland_to_settlement,litter,0
Liechtenstein,grassland_to_settlement,mineral_soil,-1.093643372
Liechtenstein,grassland_to_settlement,organic_soil,0
Liechtenstein,wetland_to_settlement,aboveground_biomass,-0.162691402
Liechtenstein,wetland_to_settlement,belowground_biomass,0
Liechtenstein,wetland_to_settlement,dead_wood,0
Liechtenstein,wetland_to_settlement,litter,0
Liechtenstein,wetland_to_settlement,mineral_soil,-0.78669469
Liechtenstein,wetland_to_settlement,organic_soil,0
Liechtenstein,otherland_to_settlement,aboveground_biomass,0
Liechtenstein,otherland_to_settlement,belowground_biomass,0
Liechtenstein,otherland_to_settlement,dead_wood,0
Liechtenstein,otherland_to_settlement,litter,0
Liechtenstein,otherland_to_settlement,mineral_soil,0
Liechtenstein,otherland_to_settlement,organic_soil,0
Liechtenstein,forestland_to_otherland,aboveground_biomass,-113.94
Liechtenstein,forestland_to_otherland,belowground_biomass,-21.47
Liechtenstein,forestland_to_otherland,dead_wood,-1.275458028
Liechtenstein,forestland_to_otherland,litter,0
Liechtenstein,forestland_to_otherland,mineral_soil,-4.010323965
Liechtenstein,forestland_to_otherland,organic_soil,0
Liechtenstein,cropland_to_otherland,aboveground_biomass,-0.291857143
Liechtenstein,cropland_to_otherland,belowground_biomass,0
Liechtenstein,cropland_to_otherland,dead_wood,0
Liechtenstein,cropland_to_otherland,litter,0
Liechtenstein,cropland_to_otherland,mineral_soil,-2.162142857
Liechtenstein,cropland_to_otherland,organic_soil,0
Liechtenstein,grassland_to_otherland,aboveground_biomass,-0.259008493
Liechtenstein,grassland_to_otherland,belowground_biomass,0
Liechtenstein,grassland_to_otherland,dead_wood,0
Liechtenstein,grassland_to_otherland,litter,0
Liechtenstein,grassland_to_otherland,mineral_soil,-1.481783868
Liechtenstein,grassland_to_otherland,organic_soil,0
Liechtenstein,wetland_to_otherland,aboveground_biomass,0
Liechtenstein,wetland_to_otherland,belowground_biomass,0
Liechtenstein,wetland_to_otherland,dead_wood,0
Liechtenstein,wetland_to_otherland,litter,0
Liechtenstein,wetland_to_otherland,mineral_soil,0
Liechtenstein,wetland_to_otherland,organic_soil,0
Liechtenstein,settlement_to_otherland,aboveground_biomass,-0.771499999
Liechtenstein,settlement_to_otherland,belowground_biomass,0
Liechtenstein,settlement_to_otherland,dead_wood,0
Liechtenstein,settlement_to_otherland,litter,0
Liechtenstein,settlement_to_otherland,mineral_soil,-2.528853801
Liechtenstein,settlement_to_otherland,organic_soil,0
Liechtenstein,forestland_remaining_forestland,aboveground_biomass,0.044389195
Liechtenstein,forestland_remaining_forestland,belowground_biomass,0
Liechtenstein,forestland_remaining_forestland,dead_wood,0.012781994
Liechtenstein,forestland_remaining_forestland,litter,-0.004731417
Liechtenstein,forestland_remaining_forestland,mineral_soil,0
Liechtenstein,forestland_remaining_forestland,organic_soil,0
Liechtenstein,cropland_remaining_cropland,aboveground_biomass,0
Liechtenstein,cropland_remaining_cropland,belowground_biomass,0
Liechtenstein,cropland_remaining_cropland,dead_wood,0
Liechtenstein,cropland_remaining_cropland,litter,0
Liechtenstein,cropland_remaining_cropland,mineral_soil,0
Liechtenstein,cropland_remaining_cropland,organic_soil,-9.52
Liechtenstein,grassland_remaining_grassland,aboveground_biomass,0.002652778
Liechtenstein,grassland_remaining_grassland,belowground_biomass,0
Liechtenstein,grassland_remaining_grassland,dead_wood,0
Liechtenstein,grassland_remaining_grassland,litter,0
Liechtenstein,grassland_remaining_grassland,mineral_soil,0.02062719
Liechtenstein,grassland_remaining_grassland,organic_soil,-7.803174584
Liechtenstein,peat_extraction_remaining_peat_extraction,aboveground_biomass,0
Liechtenstein,peat_extraction_remaining_peat_extraction,belowground_biomass,0
Liechtenstein,peat_extraction_remaining_peat_extraction,dead_wood,0
Liechtenstein,peat_extraction_remaining_peat_extraction,litter,0
Liechtenstein,peat_extraction_remaining_peat_extraction,mineral_soil,0
Liechtenstein,peat_extraction_remaining_peat_extraction,organic_soil,0
Liechtenstein,wetland_remaining_wetland,aboveground_biomass,0
Liechtenstein,wetland_remaining_wetland,belowground_biomass,0
Liechtenstein,wetland_remaining_wetland,dead_wood,0
Liechtenstein,wetland_remaining_wetland,litter,0
Liechtenstein,wetland_remaining_wetland,mineral_soil,0
Liechtenstein,wetland_remaining_wetland,organic_soil,0
Liechtenstein,settlement_remaining_settlement,aboveground_biomass,-0.02964253
Liechtenstein,settlement_remaining_settlement,belowground_biomass,0
Liechtenstein,settlement_remaining_settlement,dead_wood,0
Liechtenstein,settlement_remaining_settlement,litter,0
Liechtenstein,settlement_remaining_settlement,mineral_soil,-0.048893951
Liechtenstein,settlement_remaining_settlement,organic_soil,0
Lithuania,cropland_to_forestland,aboveground_biomass,1.711133958
Lithuania,cropland_to_forestland,belowground_biomass,0
Lithuania,cropland_to_forestland,dead_wood,0
Lithuania,cropland_to_forestland,litter,0.129230769
Lithuania,cropland_to_forestland,mineral_soil,1.082307692
Lithuania,cropland_to_forestland,organic_soil,0
Lithuania,grassland_to_forestland,aboveground_biomass,1.682879247
Lithuania,grassland_to_forestland,belowground_biomass,0
Lithuania,grassland_to_forestland,dead_wood,0
Lithuania,grassland_to_forestland,litter,0.114632035
Lithuania,grassland_to_forestland,mineral_soil,0.561205808
Lithuania,grassland_to_forestland,organic_soil,0
Lithuania,wetland_to_forestland,aboveground_biomass,1.755718242
Lithuania,wetland_to_forestland,belowground_biomass,0
Lithuania,wetland_to_forestland,dead_wood,0
Lithuania,wetland_to_forestland,litter,0.130612245
Lithuania,wetland_to_forestland,mineral_soil,0
Lithuania,wetland_to_forestland,organic_soil,0
Lithuania,settlement_to_forestland,aboveground_biomass,1.714094161
Lithuania,settlement_to_forestland,belowground_biomass,0
Lithuania,settlement_to_forestland,dead_wood,0
Lithuania,settlement_to_forestland,litter,0.126666667
Lithuania,settlement_to_forestland,mineral_soil,3.710891204
Lithuania,settlement_to_forestland,organic_soil,0
Lithuania,otherland_to_forestland,aboveground_biomass,2.368299053
Lithuania,otherland_to_forestland,belowground_biomass,0
Lithuania,otherland_to_forestland,dead_wood,0
Lithuania,otherland_to_forestland,litter,0.14
Lithuania,otherland_to_forestland,mineral_soil,0.341493056
Lithuania,otherland_to_forestland,organic_soil,0
Lithuania,forestland_to_cropland,aboveground_biomass,-66.6
Lithuania,forestland_to_cropland,belowground_biomass,-15.5
Lithuania,forestland_to_cropland,dead_wood,0
Lithuania,forestland_to_cropland,litter,0
Lithuania,forestland_to_cropland,mineral_soil,0
Lithuania,forestland_to_cropland,organic_soil,0
Lithuania,grassland_to_cropland,aboveground_biomass,-0.08225
Lithuania,grassland_to_cropland,belowground_biomass,0
Lithuania,grassland_to_cropland,dead_wood,-0.039016942
Lithuania,grassland_to_cropland,litter,0
Lithuania,grassland_to_cropland,mineral_soil,-0.245
Lithuania,grassland_to_cropland,organic_soil,0
Lithuania,wetland_to_cropland,aboveground_biomass,0
Lithuania,wetland_to_cropland,belowground_biomass,0
Lithuania,wetland_to_cropland,dead_wood,0
Lithuania,wetland_to_cropland,litter,0
Lithuania,wetland_to_cropland,mineral_soil,0
Lithuania,wetland_to_cropland,organic_soil,0
Lithuania,settlement_to_cropland,aboveground_biomass,0
Lithuania,settlement_to_cropland,belowground_biomass,0
Lithuania,settlement_to_cropland,dead_wood,0
Lithuania,settlement_to_cropland,litter,0
Lithuania,settlement_to_cropland,mineral_soil,3.805
Lithuania,settlement_to_cropland,organic_soil,0
Lithuania,otherland_to_cropland,aboveground_biomass,0
Lithuania,otherland_to_cropland,belowground_biomass,0
Lithuania,otherland_to_cropland,dead_wood,0
Lithuania,otherland_to_cropland,litter,0
Lithuania,otherland_to_cropland,mineral_soil,0
Lithuania,otherland_to_cropland,organic_soil,0
Lithuania,forestland_to_grassland,aboveground_biomass,-66.6
Lithuania,forestland_to_grassland,belowground_biomass,-15.5
Lithuania,forestland_to_grassland,dead_wood,-0.890625
Lithuania,forestland_to_grassland,litter,0
Lithuania,forestland_to_grassland,mineral_soil,-0.450379932
Lithuania,forestland_to_grassland,organic_soil,0
Lithuania,cropland_to_grassland,aboveground_biomass,0.028024991
Lithuania,cropland_to_grassland,belowground_biomass,0
Lithuania,cropland_to_grassland,dead_wood,0.040131712
Lithuania,cropland_to_grassland,litter,0
Lithuania,cropland_to_grassland,mineral_soil,0.245
Lithuania,cropland_to_grassland,organic_soil,0
Lithuania,wetland_to_grassland,aboveground_biomass,0
Lithuania,wetland_to_grassland,belowground_biomass,0
Lithuania,wetland_to_grassland,dead_wood,0.040131712
Lithuania,wetland_to_grassland,litter,0
Lithuania,wetland_to_grassland,mineral_soil,0
Lithuania,wetland_to_grassland,organic_soil,0
Lithuania,settlement_to_grassland,aboveground_biomass,0
Lithuania,settlement_to_grassland,belowground_biomass,0
Lithuania,settlement_to_grassland,dead_wood,0.040409489
Lithuania,settlement_to_grassland,litter,0
Lithuania,settlement_to_grassland,mineral_soil,4.05
Lithuania,settlement_to_grassland,organic_soil,0
Lithuania,otherland_to_grassland,aboveground_biomass,0
Lithuania,otherland_to_grassland,belowground_biomass,0
